央视频道,#genre#
CCTV13,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.34:5000
CCTV13,http://123.149.163.215:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.36:5000
CCTV13,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://221.13.235.137:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://202.168.187.221:9999/iptv/live/1000.json?key=txiptvhttp://16.0.0.1:4001/rtp/239.77.0.43:5146
CCTV14,http://101.74.28.209:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000362
CCTV14,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.149.163.215:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://221.13.235.55:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://221.13.235.137:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://202.168.187.221:9999/iptv/live/1000.json?key=txiptvhttp://16.0.0.1:4001/rtp/239.77.0.44:5146
CCTV15,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://123.149.163.215:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://113.57.93.165:9900/iptv/live/1000.json?key=txiptv/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://218.77.81.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@239.1.9.6:5000
CCTV17,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/00000001000000050000000000000580
CCTV17,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.38:5000
CCTV17农村农业,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.81:5000
CCTV17,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV文化,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.102:5000
卫视频道,#genre#
重庆卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.13.235.137:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000324
东南卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000346
天津卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000323
湖北卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.64:5000
天津卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000323
湖南卫视,http://202.168.187.221:9999/iptv/live/1000.json?key=txiptvhttp://16.0.0.1:4001/rtp/239.77.0.88:5146
贵州卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000419
广东卫视,http://202.168.187.221:9999/iptv/live/1000.json?key=txiptvhttp://16.0.0.1:4001/rtp/239.77.0.84:5146
江西卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000396
安徽卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000325
深圳卫视,http://202.168.187.221:9999/iptv/live/1000.json?key=txiptvhttp://16.0.0.1:4001/rtp/239.77.0.92:5146
河南卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000463
甘肃卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000418
辽宁卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000326
辽宁卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
